Date,Dernier,Ticker,Rend_J,Prix_Normalise,Momentum_20,Momentum_Signal,Rsi_14,Rsi_Signal,BB_Milieu,BB_Haut,BB_Bas,Z_score,Bollinger_Signal,Anomalie
2024-07-02,220.27,aapl,0.016239907727797043,127.30162399583888,13.523681904860085,Buy,65.64139246542683,Neutre,208.09949999999998,225.0462009365121,191.15279906348786,1.4363267571186518,Neutre,Normal
2024-07-03,221.55,aapl,0.0058110500749080085,128.04138010749583,13.995369179315675,Buy,61.36729222520111,Neutre,209.45950000000002,226.12355457074733,192.7954454292527,1.451087422772138,Neutre,Normal
2024-07-05,226.34,aapl,0.02162040171518842,130.809686181587,15.556236279164759,Buy,64.78494623655916,Neutre,210.983,227.98384592322589,193.98215407677412,1.8066159847987184,Neutre,Normal
2024-07-08,227.82,aapl,0.006538835380401231,131.66502918569034,17.143150966680377,Buy,68.85608856088562,Neutre,212.65,229.37341189061493,195.92658810938508,1.81422309026704,Neutre,Normal
2024-07-09,228.68,aapl,0.0037749100166799554,132.16205282320985,16.146071410432228,Buy,66.08625770158054,Neutre,214.2395,230.69676520096033,197.78223479903966,1.754908828856615,Neutre,Normal
2024-07-10,232.98,aapl,0.01880356830505492,134.64717101080737,20.640016570008267,Buy,73.80891719745226,Sell,216.2325,231.53457811824413,200.93042188175585,2.1889183770448204,Sell,Anomalie
2024-07-11,227.57,aapl,-0.02322087732852607,131.52054557013236,9.85759111754767,Buy,72.33458177278403,Sell,217.25350000000003,232.727946542267,201.77905345773306,1.3333594803305482,Neutre,Normal
2024-07-12,230.54,aapl,0.01305092938436525,133.23701092296133,8.19918336696861,Buy,78.22679402400198,Sell,218.127,234.55032885033728,201.70367114966274,1.5116302076293229,Neutre,Normal
2024-07-15,234.4,aapl,0.016743298343020685,135.46783794717678,9.410007468259884,Buy,79.81380563124435,Sell,219.135,236.96801314682241,201.30198685317757,1.711993354608164,Neutre,Normal
2024-07-16,234.82,aapl,0.0017918088737201021,135.71057042131423,10.508729822579888,Buy,79.57730300941881,Sell,220.2515,239.0999786765685,201.4030213234315,1.5458542039375127,Neutre,Normal
2024-07-17,228.88,aapl,-0.025295971382335414,132.27763971565625,5.635297918493576,Buy,67.2554647825127,Neutre,220.862,240.01061061333323,201.71338938666676,0.8374497932938326,Neutre,Normal
2024-07-18,224.18,aapl,-0.020534778049632996,129.56134774316592,4.615241028512762,Hold,60.25641025641028,Neutre,221.3565,240.30021972032185,202.41278027967817,0.29809351507360937,Neutre,Normal
2024-07-19,224.31,aapl,0.0005798911588901223,129.63647922325606,6.977298740938576,Buy,64.94867875081897,Neutre,222.08800000000002,240.24687267541992,203.92912732458012,0.2447288485047545,Neutre,Normal
2024-07-22,223.96,aapl,-0.001560340600062382,129.4342021614749,7.937731938888626,Buy,59.01024743814048,Neutre,222.91150000000002,239.72707457897468,206.09592542102536,0.12470581901030973,Neutre,Normal
2024-07-23,225.01,aapl,0.004688337203071935,130.04103334681847,8.105121552801009,Buy,56.31326584976024,Neutre,223.75499999999997,239.07683512438877,208.43316487561117,0.16381849691129444,Neutre,Normal
2024-07-24,218.54,aapl,-0.028754277587662802,126.30179737617753,4.529583393121928,Hold,46.47788439035803,Neutre,224.2285,238.16192407004812,210.29507592995188,-0.816525783095663,Neutre,Normal
2024-07-25,217.49,aapl,-0.004804612427930732,125.69496619083395,1.9882766705744404,Hold,38.65093613747113,Neutre,224.44050000000001,237.78727169718766,211.09372830281237,-1.0415252703340347,Neutre,Normal
2024-07-26,217.96,aapl,0.002161018897420597,125.966595388083,1.8028958430639896,Hold,37.019483938915215,Neutre,224.6335,237.4518540695613,211.8151459304387,-1.0412413268950034,Neutre,Normal
2024-07-29,218.24,aapl,0.0012846393833731984,126.12841703750794,3.6178900389326696,Hold,36.04278074866307,Neutre,225.0145,236.45835741922656,213.57064258077344,-1.1839539329838755,Neutre,Normal
2024-07-30,218.8,aapl,0.002565982404692191,126.45206033635785,0.9457900807381847,Hold,28.936423054070104,Buy,225.11700000000002,236.2825185374677,213.95148146253234,-1.131519325108335,Neutre,Normal
2024-07-31,222.08,aapl,0.014990859232175469,128.34768537247876,0.8217187996549802,Hold,41.29400570884873,Neutre,225.20750000000004,236.23610371942019,214.1788962805799,-0.5671615518277889,Neutre,Normal
2024-08-01,218.36,aapl,-0.016750720461095048,126.19776917297578,-1.4398555630783072,Hold,31.13382899628253,Neutre,225.048,236.38722043175844,213.70877956824157,-1.1796225393535014,Neutre,Normal
2024-08-02,219.86,aapl,0.006869389998168218,127.06467086632375,-2.8629495449324027,Hold,25.70187165775397,Buy,224.724,236.27609418244185,213.17190581755813,-0.8420983976035813,Neutre,Normal
2024-08-05,209.27,aapl,-0.0481670153734195,120.94434491128708,-8.14239311737336,Sell,18.134198054377634,Buy,223.7965,237.1415361755344,210.4514638244656,-2.177064162123679,Buy,Normal
2024-08-06,207.23,aapl,-0.009748172217709294,119.76535860833381,-9.379919538219351,Sell,20.088422216081767,Buy,222.724,237.75745518291941,207.69054481708056,-2.0612693238482964,Buy,Normal
2024-08-07,209.82,aapl,0.01249819041644562,121.26220886551464,-9.940767447849597,Sell,28.931924882629076,Buy,221.56600000000003,236.83916931918966,206.2928306808104,-1.5381221480000287,Neutre,Normal
2024-08-08,213.31,aapl,0.016633304737394106,123.27920013870428,-6.266203805422499,Sell,35.309829059829056,Neutre,220.85299999999998,236.27668117709368,205.42931882290628,-0.9781063176023606,Neutre,Normal
2024-08-09,216.24,aapl,0.013735877361586546,124.97254811304398,-6.202828142621664,Sell,40.35482258870565,Neutre,220.138,234.9859629650174,205.29003703498262,-0.5250551889419302,Neutre,Normal
2024-08-12,217.53,aapl,0.005965593784683643,125.71808356932324,-7.197098976109217,Sell,40.710382513661216,Neutre,219.29450000000003,232.56386872333388,206.02513127666617,-0.2659508582193814,Neutre,Normal
2024-08-13,221.27,aapl,0.01719303084632018,127.87955845807086,-5.770377310280206,Sell,53.63709032773783,Neutre,218.61700000000002,229.76238393945653,207.4716160605435,0.4760715313912036,Neutre,Normal
2024-08-14,221.72,aapl,0.002033714466488812,128.13962896607524,-3.128276826284515,Hold,55.72705117790413,Neutre,218.25900000000001,228.43409011986472,208.0839098801353,0.6802888149841773,Neutre,Normal
2024-08-15,224.72,aapl,0.013530579108785856,129.8734323527712,0.24087786600053285,Hold,58.56563608717687,Neutre,218.286,228.52987755532158,208.04212244467843,1.256164956141557,Neutre,Normal
2024-08-16,226.05,aapl,0.005918476326094657,130.64208518753975,0.7757121840310299,Hold,59.63959516168847,Neutre,218.373,228.85898683958737,207.8870131604126,1.4642398693496932,Neutre,Normal
2024-08-19,225.89,aapl,-0.0007078080070781478,130.54961567358262,0.8617610287551258,Hold,58.83819496384937,Neutre,218.46949999999998,229.2045394797401,207.73446052025986,1.382482107123028,Neutre,Normal
2024-08-20,226.51,aapl,0.002744698747177754,130.90793504016645,0.6666370383538567,Hold,55.91455273698261,Neutre,218.54450000000003,229.49081968913947,207.59818031086058,1.455374998393852,Neutre,Normal
2024-08-21,226.4,aapl,-0.0004856297735198467,130.8443622493209,3.5965955889082135,Hold,61.87943262411344,Neutre,218.9375,230.433714251016,207.441285748984,1.2982534662383298,Neutre,Normal
2024-08-22,224.53,aapl,-0.008259717314487602,129.7636248049471,3.2369304335831517,Hold,56.825489622917246,Neutre,219.2895,231.02766712133635,207.55133287866366,0.8928991972646896,Neutre,Normal
2024-08-23,226.84,aapl,0.010288157484523275,131.098653412703,4.07414204441181,Hold,83.8796760509062,Sell,219.7335,231.92302488172143,207.54397511827855,1.1660011475355239,Neutre,Normal
2024-08-26,227.18,aapl,0.0014988538176687882,131.29515112986186,4.096407624633436,Hold,91.16797358646302,Sell,220.1805,232.78793385550978,207.5730661444902,1.110376636549404,Neutre,Normal
2024-08-27,228.03,aapl,0.003741526542829554,131.78639542275906,4.21846435100548,Hold,90.48465984882165,Sell,220.642,233.70419389971246,207.57980610028753,1.131203541567796,Neutre,Normal
2024-08-28,226.49,aapl,-0.006753497346840276,130.89637635092183,1.9857708933717522,Hold,82.08373904576435,Sell,220.8625,234.17342289892233,207.5515771010777,0.8455461792894337,Neutre,Normal
2024-08-29,229.79,aapl,0.014570179698882857,132.80356007628734,5.234475178604137,Buy,82.40076518412239,Sell,221.43400000000003,235.26389652509158,207.60410347490847,1.2083966043910304,Neutre,Normal
2024-08-30,229.0,aapl,-0.003437921580573544,132.34699185112407,4.157190939688893,Hold,78.09897109260167,Sell,221.89100000000002,236.10073409877532,207.68126590122472,1.0005817069599756,Neutre,Normal
2024-09-03,222.77,aapl,-0.027205240174672407,128.74646015141883,6.4509963205428456,Buy,53.27510917030568,Neutre,222.56599999999997,235.47437410773588,209.65762589226406,0.031607388862053554,Neutre,Normal
2024-09-04,220.85,aapl,-0.008618754769493253,127.63682598393342,6.572407469960906,Buy,48.21501846532622,Neutre,223.247,234.00706867518704,212.48693132481299,-0.4455361898437619,Neutre,Normal
2024-09-05,222.38,aapl,0.0069277790355444235,128.52106571114834,5.986083309503387,Buy,44.89082969432314,Neutre,223.875,232.61125597272982,215.13874402727018,-0.3422518764712573,Neutre,Normal
2024-09-06,220.82,aapl,-0.007015019336271244,127.61948795006646,3.5206975762974047,Hold,38.69433635970597,Neutre,224.25050000000002,231.6121945274709,216.88880547252913,-0.9319865113117038,Neutre,Normal
2024-09-09,220.91,aapl,0.0004075717779186139,127.67150205166733,2.159637439881612,Hold,39.20208152645274,Neutre,224.48399999999998,231.02656476347127,217.9414352365287,-1.0925379049985071,Neutre,Normal
2024-09-10,220.11,aapl,-0.003621384274138717,127.20915448188177,1.18604330437182,Hold,36.23063683304649,Neutre,224.613,230.66132155926056,218.56467844073944,-1.4890081342006223,Neutre,Normal
2024-09-11,222.66,aapl,0.011585116532642603,128.68288736057332,0.6281918018710142,Hold,42.71806853582551,Neutre,224.68250000000003,230.5996005524137,218.76539944758636,-0.6836118406590302,Neutre,Normal
2024-09-12,222.77,aapl,0.0004940267672686183,128.74646015141883,0.4735702688074994,Hold,46.321070234113726,Neutre,224.73499999999999,230.5593319020527,218.91066809794728,-0.6747555026208023,Neutre,Normal
2024-09-13,222.5,aapl,-0.0012120123894600043,128.5904178466162,-0.9878960484158039,Hold,40.08226691042045,Neutre,224.62399999999997,230.53352985929507,218.71447014070486,-0.7188389095484903,Neutre,Normal
2024-09-16,216.32,aapl,-0.027775280898876487,125.01878287002253,-4.304357443043583,Hold,30.411255411255368,Neutre,224.1375,231.0667875763526,217.20821242364738,-2.2563647168227146,Buy,Normal
2024-09-17,216.79,aapl,0.0021727071005916976,125.29041206727156,-4.028509451502938,Hold,29.44403803950253,Buy,223.68250000000003,231.2892196747699,216.07578032523017,-1.8122134887818326,Neutre,Normal
2024-09-18,220.69,aapl,0.01798975967526184,127.54435646997631,-2.569422983532732,Hold,40.23569023569022,Neutre,223.3915,230.9880650824985,215.7949349175015,-0.7112425078076172,Neutre,Normal
2024-09-19,228.87,aapl,0.03706556708505149,132.27186037103394,1.090989399293285,Hold,48.66975130133027,Neutre,223.51500000000001,231.39261518815408,215.63738481184595,1.359548511090652,Neutre,Normal
2024-09-20,228.2,aapl,-0.0029274260497226257,131.88464428133847,1.6345254531688447,Hold,48.83923389437027,Neutre,223.69849999999997,231.8421504810741,215.55484951892583,1.1055238705201098,Neutre,Normal
2024-09-23,226.47,aapl,-0.007581069237510896,130.88481766167718,-0.1631105625110263,Hold,56.174899866488616,Neutre,223.67999999999998,231.79523323918173,215.56476676081823,0.6875957641067963,Neutre,Normal
2024-09-24,227.37,aapl,0.003974036296198191,131.40495867768595,0.08363412272207604,Hold,61.264685556323435,Neutre,223.6895,231.8224103355638,215.55658966443622,0.9050880553559819,Neutre,Normal
2024-09-25,226.37,aapl,-0.004398117605664775,130.82702421545397,-0.7279743893347401,Hold,57.02217529039072,Neutre,223.6065,231.58532005522676,215.62767994477326,0.6927089421423126,Neutre,Normal
2024-09-26,227.52,aapl,0.005080178468878316,131.49164884702077,0.4547662148439269,Hold,61.96428571428574,Neutre,223.658,231.72796145559204,215.58803854440794,0.9571297263938897,Neutre,Normal
2024-09-27,227.79,aapl,0.0011867088607593335,131.64769115182338,-0.8703598938160972,Hold,62.20723917672107,Neutre,223.558,231.352901437546,215.763098562454,1.0858379759917314,Neutre,Normal
2024-09-30,233.0,aapl,0.022871943456692634,134.65872970005202,1.7467248908296984,Hold,69.7760049094814,Neutre,223.75799999999998,232.30937194286784,215.20662805713212,2.1615245043125886,Sell,Normal
2024-10-01,226.21,aapl,-0.02914163090128752,130.73455470149688,1.544193562867524,Hold,54.81944067336411,Neutre,223.93,232.53590739581063,215.3240926041894,0.5298685879678211,Neutre,Normal
2024-10-02,226.78,aapl,0.0025197825029839027,131.0639773449691,2.6850803712927362,Hold,55.37677661571465,Neutre,224.2265,232.79413377024588,215.6588662297541,0.596080567511636,Neutre,Normal
2024-10-03,225.67,aapl,-0.004894611517770597,130.42247009189157,1.479449590790538,Hold,54.15683189089953,Neutre,224.391,232.93566383188977,215.8463361681102,0.29936812615766206,Neutre,Normal
2024-10-04,226.8,aapl,0.005007311561129102,131.07553603421374,2.7080880355040415,Hold,65.84038694074971,Neutre,224.69,233.12634742615205,216.25365257384794,0.500216478391861,Neutre,Normal
2024-10-07,221.69,aapl,-0.02253086419753092,128.12229093220827,0.35308496672852296,Hold,56.495227995758206,Neutre,224.72899999999998,233.0987196079555,216.35928039204447,-0.7261892016337984,Neutre,Normal
2024-10-08,225.77,aapl,0.018404077766250193,130.4802635381148,2.5714415519513034,Hold,56.70184696569921,Neutre,225.012,233.1022113693034,216.9217886306966,0.18738694587784924,Neutre,Normal
2024-10-09,229.54,aapl,0.01669840988616733,132.65907646072935,3.0899128716428637,Hold,51.00029859659598,Neutre,225.356,233.6085770137835,217.1034229862165,1.0139862961622435,Neutre,Normal
2024-10-10,229.04,aapl,-0.002178269582643555,132.37010922961338,2.8145621044126212,Hold,51.260504201680675,Neutre,225.66950000000003,233.98458071929724,217.3544192807028,0.8106956778369894,Neutre,Normal
2024-10-11,227.55,aapl,-0.006505413901501833,131.50898688088773,2.2696629213483144,Hold,51.6324062877872,Neutre,225.92200000000003,234.13794239717467,217.70605760282538,0.39630268112878597,Neutre,Normal
2024-10-14,231.3,aapl,0.016479894528675043,133.67624111425764,6.924926035502965,Buy,55.46896743668245,Neutre,226.671,233.8695024758449,219.47249752415507,1.2861008287579134,Neutre,Normal
2024-10-15,233.85,aapl,0.011024643320363126,135.14997399294919,7.8693666682042585,Buy,59.97865528281749,Neutre,227.52399999999997,233.77302990366115,221.2749700963388,2.024634254444432,Sell,Normal
2024-10-16,231.78,aapl,-0.008851828094932568,133.953649656129,5.0251483982056255,Buy,55.54687499999999,Neutre,228.0785,233.71204343011198,222.444956569888,1.3140930023597708,Neutre,Normal
2024-10-17,232.15,aapl,0.0015963413581845387,134.16748540715483,1.4331279765805949,Hold,55.66233766233768,Neutre,228.2425,234.15702404990063,222.3279759500994,1.3213235645108756,Neutre,Normal
2024-10-18,235.0,aapl,0.012276545337066569,135.81459862451598,2.979842243645936,Hold,52.767017155506366,Neutre,228.58250000000004,235.22387866156777,221.9411213384323,1.932580666462129,Neutre,Normal
2024-10-21,236.48,aapl,0.006297872340425448,136.6699416286193,4.420011480549291,Hold,66.65585468699317,Neutre,229.083,236.51565086946647,221.65034913053353,1.9904069570621374,Neutre,Normal
2024-10-22,235.86,aapl,-0.0026217861975641465,136.31162226203548,3.7340018472094005,Hold,64.70207253886014,Neutre,229.50750000000002,237.4784970980333,221.53650290196674,1.593903478290659,Neutre,Normal
2024-10-23,230.76,aapl,-0.021622996692953533,133.36415650465236,1.9393029111631321,Hold,57.2985374247204,Neutre,229.727,237.57504394000338,221.87895605999663,0.2632503099873173,Neutre,Normal
2024-10-24,230.57,aapl,-0.0008233662679840714,133.2543489568283,1.3405414908579383,Hold,55.555555555555536,Neutre,229.8795,237.66525886170675,222.09374113829327,0.17737513125306834,Neutre,Normal
2024-10-25,231.41,aapl,0.0036431452487313276,133.73981390510318,1.5891830194477485,Hold,66.38570465273098,Neutre,230.0605,237.80995695890417,222.31104304109581,0.3482824686056026,Neutre,Normal
2024-10-28,233.4,aapl,0.00859945551186203,134.8899034849448,0.17167381974250162,Hold,63.837504533913695,Neutre,230.08049999999997,237.86388980407114,222.2971101959288,0.8529702568060368,Neutre,Normal
2024-10-29,233.67,aapl,0.0011568123393315144,135.04594578974744,3.297820609168456,Hold,58.57914416285834,Neutre,230.4535,238.17062593078492,222.73637406921506,0.8336004955339217,Neutre,Normal
2024-10-30,230.1,aapl,-0.015277956091924505,132.98271975957925,1.4639738954052461,Hold,51.95283714075167,Neutre,230.61950000000002,238.144348590889,223.09465140911104,-0.13807586789959544,Neutre,Normal
2024-10-31,225.91,aapl,-0.018209474141677506,130.56117436282727,0.10634998005938368,Hold,47.25201072386056,Neutre,230.63150000000002,238.12380981178728,223.13919018821275,-1.2603589863761158,Neutre,Normal
2024-11-01,222.91,aapl,-0.01327962462927712,128.8273709761313,-1.7151675485008844,Hold,35.57923685115155,Neutre,230.43699999999998,238.52629663197078,222.3477033680292,-1.8609776207863395,Neutre,Normal
2024-11-04,222.01,aapl,-0.004037503925351071,128.30722996012253,0.14434570797059454,Hold,28.425655976676353,Buy,230.45300000000003,238.47039713636042,222.43560286363964,-2.1061698345238455,Buy,Normal
2024-11-05,223.45,aapl,0.006486194315571403,129.13945558573656,-1.027594454533387,Hold,34.46475195822451,Neutre,230.337,238.6993972891191,221.97460271088087,-1.6471353277991574,Neutre,Normal
2024-11-06,222.72,aapl,-0.0032669501006936663,128.71756342830722,-2.9711597107258014,Hold,32.64630106735366,Neutre,229.996,239.024887907274,220.967112092726,-1.61171565639622,Neutre,Normal
2024-11-07,227.48,aapl,0.021372126436781658,131.46853146853147,-0.6811037373384621,Hold,37.070151306739994,Neutre,229.91799999999998,239.00840581573507,220.82759418426488,-0.5363896946778589,Neutre,Normal
2024-11-08,226.96,aapl,-0.0022859152452961995,131.16800554817084,-0.2592836739178206,Hold,33.07254623044098,Neutre,229.88849999999996,239.0150195418287,220.76198045817122,-0.6417561451718878,Neutre,Normal
2024-11-11,224.23,aapl,-0.012028551286570432,129.5902444662775,-3.0566364029399162,Hold,30.764141581210666,Neutre,229.535,238.97367185126183,220.09632814873817,-1.1240988316149165,Neutre,Normal
2024-11-12,224.23,aapl,0.0,129.5902444662775,-4.113748129142614,Hold,37.00756068444088,Neutre,229.054,238.54712305109177,219.56087694890823,-1.016314646726342,Neutre,Normal
2024-11-13,225.12,aapl,0.0039691388306650754,130.10460613766398,-2.8734144447320698,Hold,39.45025164537362,Neutre,228.721,238.2785220307584,219.1634779692416,-0.753542599935655,Neutre,Normal
2024-11-14,228.22,aapl,0.01377043354655294,131.89620297058312,-1.6928709885849713,Hold,44.32182271270915,Neutre,228.5245,237.94581173122157,219.1031882687784,-0.06464068033985085,Neutre,Normal
2024-11-15,225.0,aapl,-0.014109192884059207,130.03525400219615,-4.255319148936165,Hold,35.67530695770802,Neutre,228.0245,237.05200527991855,218.99699472008143,-0.6700633023672455,Neutre,Normal
2024-11-18,228.02,aapl,0.013422222222222224,131.78061607813675,-3.5774695534505963,Hold,41.19114437168697,Neutre,227.60150000000004,235.7064855352324,219.4965144647677,0.10326977097756652,Neutre,Normal
2024-11-19,228.28,aapl,0.0011402508551880963,131.93087903831707,-3.2137708810311305,Hold,46.83588317107094,Neutre,227.2225,234.35162447566196,220.09337552433803,0.2966703705651912,Neutre,Normal
2024-11-20,229.0,aapl,0.0031540213772560666,132.34699185112407,-0.7626971745536504,Hold,56.109134045077106,Neutre,227.13450000000003,234.12180721417573,220.14719278582433,0.5339682206087294,Neutre,Normal
2024-11-21,228.52,aapl,-0.002096069868995576,132.06958330925275,-0.8891009237975367,Hold,62.318840579710184,Neutre,227.03199999999998,233.86556299143447,220.1984370085655,0.4354975587011214,Neutre,Normal
2024-11-22,229.87,aapl,0.005907579205321145,132.84979483326592,-0.665485501922991,Hold,66.92506459948325,Neutre,226.95499999999998,233.61331178223745,220.29668821776252,0.8755973271712634,Neutre,Normal
2024-11-25,232.87,aapl,0.013050854830991332,134.58359821996186,-0.22707797772064664,Hold,69.00726392251822,Neutre,226.92850000000004,233.4822045369702,220.3747954630299,1.8131729822372462,Neutre,Normal
2024-11-26,235.06,aapl,0.00940438871473348,135.8492746922499,0.5948559934951136,Hold,73.51371951219514,Sell,226.998,233.87426459182967,220.1217354081703,2.344877772614863,Sell,Normal
2024-11-27,234.93,aapl,-0.0005530502850336072,135.77414321215974,2.099087353324647,Hold,67.23739009717728,Neutre,227.2395,234.8721458818619,219.60685411813807,2.0151596494933908,Sell,Normal
2024-11-29,237.33,aapl,0.010215808964372464,137.1611859215165,5.055110442211497,Buy,72.0732226479353,Sell,227.8105,236.63930328065084,218.98169671934915,2.156464403474231,Sell,Normal
2024-12-02,239.59,aapl,0.009522605654573857,138.46731780616076,7.482840608317254,Buy,83.36229365768902,Sell,228.64450000000002,238.60317772875874,218.6858222712413,2.1981833930405292,Sell,Normal
2024-12-03,242.65,aapl,0.012771818523310774,140.23579726059066,9.29687851898564,Buy,85.31441717791417,Sell,229.67649999999998,240.93349272733045,218.4195072726695,2.304967288199825,Sell,Normal
